        18.4962       -73.5768        29.9759
        18.4962       -73.5778        29.9759
        18.4962       -73.5787        29.9759
        18.4962       -73.5797        29.9759
        18.4962       -73.5806        29.9759
        18.4962       -73.5816        29.9759
        18.4963       -73.5825        29.9759
        18.4963       -73.5835        29.9759
        18.4963       -73.5844        29.9759
        18.4963       -73.5853        29.9759
        18.4963       -73.5863        29.9759
        18.4963       -73.5872        29.9759
        18.4962       -73.5882        29.9759
        18.4962       -73.5891        29.9759
        18.4962       -73.5901        29.9759
        18.4962       -73.5910        29.9759
        18.4962       -73.5920        29.9759
        18.4962       -73.5929        29.9759
        18.4962       -73.5939        29.9759
        18.4961       -73.5948        29.9759
        18.4961       -73.5958        29.9759
        18.4961       -73.5967        29.9759
        18.4960       -73.5977        29.9759
        18.4960       -73.5986        29.9759
        18.4960       -73.5996        29.9759
        18.4959       -73.6005        29.9759
        18.4959       -73.6014        29.9759
        18.4958       -73.6024        29.9759
        18.4958       -73.6033        29.9759
        18.4957       -73.6043        29.9759
        18.4957       -73.6052        29.9759
        18.4956       -73.6062        29.9759
        18.4956       -73.6071        29.9759
        18.4955       -73.6081        29.9759
        18.4954       -73.6090        29.9759
        18.4954       -73.6100        29.9759
        18.4953       -73.6109        29.9759
        18.4952       -73.6119        29.9759
        18.4952       -73.6128        29.9759
        18.4951       -73.6137        29.9759
        18.4950       -73.6147        29.9759
        18.4949       -73.6156        29.9759
        18.4948       -73.6166        29.9759
        18.4947       -73.6175        29.9759
        18.4947       -73.6185        29.9759
        18.4946       -73.6194        29.9759
        18.4945       -73.6204        29.9759
        18.4944       -73.6213        29.9759
        18.4943       -73.6222        29.9759
        18.4942       -73.6232        29.9759
        18.4941       -73.6241        29.9759
        18.4939       -73.6251        29.9759
        18.4938       -73.6260        29.9759
        18.4937       -73.6270        29.9759
        18.4936       -73.6279        29.9759
        18.4935       -73.6289        29.9759
        18.4934       -73.6298        29.9759
        18.4932       -73.6307        29.9759
        18.4931       -73.6317        29.9759
        18.4930       -73.6326        29.9759
        18.4929       -73.6336        29.9759
        18.4927       -73.6345        29.9759
        18.4926       -73.6355        29.9759
        18.4924       -73.6364        29.9759
        18.4923       -73.6373        29.9759
        18.4922       -73.6383        29.9759
        18.4920       -73.6392        29.9759
        18.4919       -73.6402        29.9759
        18.4917       -73.6411        29.9759
        18.4916       -73.6421        29.9759
        18.4914       -73.6430        29.9759
        18.4912       -73.6439        29.9759
        18.4911       -73.6449        29.9759
        18.4909       -73.6458        29.9759
        18.4907       -73.6468        29.9759
        18.4906       -73.6477        29.9759
        18.4904       -73.6486        29.9759
        18.4902       -73.6496        29.9759
        18.4900       -73.6505        29.9759
        18.4899       -73.6515        29.9759
        18.4897       -73.6524        29.9759
        18.4895       -73.6534        29.9759
        18.4893       -73.6543        29.9759
        18.4891       -73.6552        29.9759
        18.4889       -73.6562        29.9759
        18.4887       -73.6571        29.9759
        18.4885       -73.6581        29.9759
        18.4883       -73.6590        29.9759
        18.4881       -73.6599        29.9759
        18.4879       -73.6609        29.9759
        18.4877       -73.6618        29.9759
        18.4875       -73.6628        29.9759
        18.4873       -73.6637        29.9759
        18.4871       -73.6646        29.9759
        18.4868       -73.6656        29.9759
        18.4866       -73.6665        29.9759
        18.4864       -73.6675        29.9759
        18.4862       -73.6684        29.9759
        18.4859       -73.6693        29.9759
        18.4856       -73.6703        29.9759
        18.4852       -73.6712        29.9759
        18.4848       -73.6721        29.9759
        18.4844       -73.6731        29.9759
        18.4839       -73.6740        29.9759
        18.4834       -73.6749        29.9759
        18.4829       -73.6759        29.9759
        18.4823       -73.6768        29.9759
        18.4817       -73.6777        29.9759
        18.4810       -73.6786        29.9759
        18.4803       -73.6796        29.9759
        18.4796       -73.6805        29.9759
        18.4789       -73.6814        29.9759
        18.4781       -73.6823        29.9759
        18.4772       -73.6832        29.9759
        18.4764       -73.6842        29.9759
